,train_actual,train_predictions
0,6.049105540799143,6.181945686664217
1,6.1870979854329775,6.240017962486671
2,6.240300708405947,6.449221603420561
3,6.642778029340667,6.550736919636879
4,6.888709306716919,6.867617050422221
5,6.890395879745483,7.055707312051789
6,7.080825868326913,7.085723145117723
7,7.292260179863691,7.108727570821462
8,7.42181822636756,7.3831330065470455
9,7.603968610055649,7.633723022423322
10,8.18353404232965,7.727866859511978
11,8.063482014410898,8.34310730028266
12,7.753153667458804,8.18139287855547
13,7.80298447169218,7.823689712518766
14,7.458157539367675,7.664491201404223
15,7.980840655974346,7.601922505838175
16,7.703169487735435,8.356781466155816
17,7.906170300030763,7.791985633956344
18,8.347129978174053,8.295859296051379
19,7.985592286371558,8.29741272989553
20,7.787191528054539,8.260520230809796
21,7.735673904418945,7.839478133604368
22,7.839934291006801,7.6328635439012045
23,7.9837515943616495,8.17008750329907
24,8.025456536376392,8.260282212332742
25,7.776460670972577,8.230072190322254
26,7.665605297216535,7.862502549168831
27,7.427339359386129,7.731876093450196
28,7.632487713949114,7.507768775394901
29,8.068848541902526,7.924950676432064
30,8.36552778211967,8.33483825212594
31,8.84175729751587,8.718499744082717
32,8.78563943641255,9.010431449017506
33,8.891740813110914,8.7558799088212
34,9.26079262890833,8.946395413895958
35,9.477898505376842,9.223143254039703
36,9.38513743688516,9.702811164209747
37,9.698991338977386,9.497163111785627
38,9.691327241570182,9.714100380776381
39,9.38958291893799,9.719514874642037
40,9.61772970055825,9.548556518586494
41,9.746522801190686,9.616309000395752
42,9.836830615997314,9.884358665815702
43,9.856455215397245,10.158571499921246
44,9.96853608891043,9.891144550950767
45,10.0456573762171,10.059511060319833
46,10.433262728037061,10.146642650511426
47,10.515137273278455,10.623734635272946
48,10.40842342376709,10.61768033313922
49,10.53706258112621,10.512547422821983
50,10.858739293462754,10.486282361346973
51,11.000715255737305,10.98367047302635
52,10.53184838434304,11.219680670332206
53,10.865791624739376,10.54196199158462
54,10.842481024848716,10.86629548340932
55,10.412716293254825,10.852132927317165
56,10.472821895892762,10.723395407615772
57,10.718446254730225,10.411557366619993
58,10.379907248037359,10.850528237394178
59,10.207110393742983,10.674782144416211
60,10.516825603696478,10.276300506761952
61,10.73071259484815,10.525058131804608
62,10.674288673530423,11.052885449188688
63,10.62062428284079,10.90819474234275
64,10.312751737230268,10.591139426862973
65,10.295270739662257,10.26558423809837
66,10.563282012939453,10.42140580490354
67,10.150686638780389,10.724460882368907
68,9.973135948181152,10.368224983798994
69,10.101314695491162,10.081690125218906
70,10.411337165813247,10.065911879917191
71,10.901515876013455,10.781364893295118
72,11.33419359140074,11.215343049287657
73,12.049609661102295,11.501526109607767
74,12.012041007611423,12.172733168737288
75,11.41913780924805,11.92575205982548
76,11.65372513806477,11.269308243618111
77,11.201264761953396,11.404266330511456
78,11.852126361609969,11.203001163168263
79,11.70524207541009,12.372665206636167
80,11.783743471328016,11.650093279318588
81,12.472168922424316,12.187487095954271
82,12.273155087607917,12.343818360747244
83,11.529532432556152,12.450239424551366
84,12.1564769482002,11.51946888325776
85,12.830489430864448,11.95987159926237
86,12.302134657576017,13.09894343858081
87,12.304434134676429,12.77752852869676
88,12.260425944562353,12.12073635003576
89,11.78450915290614,11.954146266237148
90,11.367775182666804,12.068952003795346
91,11.706160579751941,11.371039129167512
92,12.020015903901363,11.826776792204225
93,11.806435964460402,12.395839256580807
94,12.16076678505865,12.13189743118249
95,12.421111583709717,12.16964339646611
96,12.902245530242926,12.398849819413664
97,12.95943247989331,13.235956805788305
98,13.107699419361897,12.924511247190956
99,13.82019750270345,13.139016418498244
100,14.161805629730225,13.792409946317404
101,15.28950732641506,14.31992246243681
102,15.637855903654462,15.551864391603633
103,16.304054939216176,15.462927800752363
104,16.428549267914455,16.4164065440449
105,17.25880518140567,15.977858496409368
106,18.381290870362413,17.355438909437222
107,18.657121658325195,18.320337552702327
108,19.144995788173297,18.817170387729867
109,19.20127026692036,18.953631990176152
110,18.270132838562716,18.720779034140097
111,18.52266010127309,18.067446095343424
112,17.87930679321289,18.348193397324216
113,17.438496589660645,17.72059234197853
114,16.854177474975586,17.930110468649065
115,17.277812984407053,16.60036391108621
116,17.480508613495672,17.71427861622054
117,17.525893042677964,17.791998470513768
118,17.575414657592773,17.975234244565055
119,17.86995308546748,17.453589590292886
120,17.624632230625743,17.89842487064541
121,18.59778181959912,17.646609878593615
122,18.55363154632692,18.84074093468824
123,18.595944777148556,18.47555335676327
124,17.86105639050618,18.903577192598913
125,18.883578333716017,17.267176652644604
126,19.131267547607422,19.145343989846577
127,19.83465781234318,19.19844116223873
128,20.55637695079038,20.54212170094156
129,20.647072493185227,20.246086739030183
130,20.67925621624596,20.699267891636346
131,21.544176804440156,20.45338093976129
132,21.23497799231069,21.401719433769973
133,20.50987622537422,21.252336139123056
134,19.82973079792275,20.509263137340273
135,19.55779777839042,19.246650947234254
136,19.28540650928378,19.664758628434715
137,18.397233451718815,19.637538103376247
138,17.5486563813854,18.63677144574493
139,16.651015935426337,17.547033167650433
140,17.52437091154988,16.59363343367687
141,18.144353017543086,18.128142631217482
142,16.799360275268555,18.737353026290283
143,16.409705455080882,17.20758895320958
144,16.191447002688406,15.942799150789803
