,train_actual,train_predictions
0,6.642778029340667,6.5197865974273
1,6.888709306716919,6.478553914719299
2,6.890395879745483,6.568398759109793
3,7.080825868326913,6.607516284307118
4,7.292260179863691,6.826508000019819
5,7.42181822636756,7.080383202796352
6,7.603968610055649,7.1466391965105105
7,8.18353404232965,7.294654849707968
8,8.063482014410898,7.559073910863429
9,7.753153667458804,7.716731565898538
10,7.80298447169218,7.859299647230431
11,7.458157539367675,8.277169485873157
12,7.980840655974346,8.382793592167454
13,7.703169487735435,8.187714435028802
14,7.906170300030763,8.210327902261705
15,8.347129978174053,8.090859890155581
16,7.985592286371558,8.285105037993462
17,7.787191528054539,8.224795119433516
18,7.735673904418945,8.240871512080496
19,7.839934291006801,8.566204066733388
20,7.9837515943616495,8.511043321033307
21,8.025456536376392,8.245184382653834
22,7.776460670972577,8.228060775496711
23,7.665605297216535,8.323444715233851
24,7.427339359386129,8.38756525484556
25,7.632487713949114,8.418396251106538
26,8.068848541902526,8.27339407115513
27,8.36552778211967,8.156482303577079
28,8.84175729751587,8.008342318020462
29,8.78563943641255,8.066139239947129
30,8.891740813110914,8.355898452933538
31,9.26079262890833,8.59658615257502
32,9.477898505376842,8.878201639020759
33,9.38513743688516,9.027890070561504
34,9.698991338977386,9.166904228895225
35,9.691327241570182,9.511735279081158
36,9.38958291893799,9.795060975034671
37,9.61772970055825,9.774055661199164
38,9.746522801190686,9.973263385008899
39,9.836830615997314,10.13375942960965
40,9.856455215397245,9.95931684091492
41,9.96853608891043,10.019238864445631
42,10.0456573762171,10.209523370182215
43,10.433262728037061,10.275960572366664
44,10.515137273278455,10.276987981016244
45,10.40842342376709,10.388701903480513
46,10.53706258112621,10.489953293557875
47,10.858739293462754,10.748260280151193
48,11.000715255737305,10.902553813748696
49,10.53184838434304,10.864551892462407
50,10.865791624739376,10.950360683796802
51,10.842481024848716,11.247204311560083
52,10.412716293254825,11.413646280917543
53,10.472821895892762,11.148643832945842
54,10.718446254730225,11.253699021938324
55,10.379907248037359,11.394884561885936
56,10.207110393742983,11.115742514449009
57,10.516825603696478,10.991595648326724
58,10.73071259484815,11.210540110555996
59,10.674288673530423,11.0506924836224
60,10.62062428284079,10.789378614346854
61,10.312751737230268,10.961923117486302
62,10.295270739662257,11.19649944944373
63,10.563282012939453,11.150528029105393
64,10.150686638780389,11.089233921594033
65,9.973135948181152,10.951047423912097
66,10.101314695491162,10.881586514095629
67,10.411337165813247,11.037438912235407
68,10.901515876013455,10.840441116277159
69,11.33419359140074,10.56703180683402
70,12.049609661102295,10.619633709369996
71,12.012041007611423,10.865083639294149
72,11.41913780924805,11.167008744345992
73,11.65372513806477,11.47825980996773
74,11.201264761953396,11.999091921202057
75,11.852126361609969,12.23124458087855
76,11.70524207541009,11.999566844024157
77,11.783743471328016,12.107973448619578
78,12.472168922424316,12.002515219878228
79,12.273155087607917,12.24106961503535
80,11.529532432556152,12.270224334222405
81,12.1564769482002,12.256257463435537
82,12.830489430864448,12.678230712441252
83,12.302134657576017,12.81700610573522
84,12.304434134676429,12.274428866615061
85,12.260425944562353,12.516187809542298
86,11.78450915290614,13.186950877053562
87,11.367775182666804,12.949031952076671
88,11.706160579751941,12.718178735525496
89,12.020015903901363,12.859782604800603
90,11.806435964460402,12.622580560218223
91,12.16076678505865,12.171264488205175
92,12.421111583709717,12.271104889854438
93,12.902245530242926,12.53455552635144
94,12.95943247989331,12.398516792726324
95,13.107699419361897,12.495947876738919
96,13.82019750270345,12.836498239134151
97,14.161805629730225,13.187756939928706
98,15.28950732641506,13.310136286952163
99,15.637855903654462,13.476709342883108
100,16.304054939216176,14.010451762046273
101,16.428549267914455,14.448021908687116
102,17.25880518140567,15.129443629204422
103,18.381290870362413,15.660298874555394
104,18.657121658325195,16.218273361070594
105,19.144995788173297,16.62107280212272
106,19.20127026692036,17.33824941099525
107,18.270132838562716,18.2790741532786
108,18.52266010127309,18.77699973668802
109,17.87930679321289,19.157854710462658
110,17.438496589660645,19.590766628456866
111,16.854177474975586,19.282715111619606
112,17.277812984407053,19.246332728424925
113,17.480508613495672,19.009399021706276
114,17.525893042677964,18.529752374497413
115,17.575414657592773,17.960463573489236
116,17.86995308546748,18.075137569926827
117,17.624632230625743,18.222375316542582
118,18.59778181959912,18.206228930016774
119,18.55363154632692,18.181838715584124
120,18.595944777148556,18.448925181756888
121,17.86105639050618,18.41097221410612
122,18.883578333716017,18.915384335095204
123,19.131267547607422,19.16848769528458
124,19.83465781234318,19.158197902263236
125,20.55637695079038,18.79497447584439
126,20.647072493185227,19.33697883160938
127,20.67925621624596,19.766154732577533
128,21.544176804440156,20.128569683069365
129,21.23497799231069,20.63925666694637
130,20.50987622537422,21.045780307566673
131,19.82973079792275,21.172893416734077
132,19.55779777839042,21.880776553799365
133,19.28540650928378,22.04625341221155
134,18.397233451718815,21.510167120421908
135,17.5486563813854,20.978497288425373
136,16.651015935426337,20.731905571341535
137,17.52437091154988,20.437148786096486
138,18.144353017543086,19.710819904873592
139,16.799360275268555,18.85278301693802
140,16.409705455080882,18.030046621303264
141,16.191447002688406,18.27232389112694
142,15.91099552281963,18.75456047829171
143,16.27775764465332,17.926175046857196
144,15.604256499219195,17.229525999580726
145,15.580587329110987,17.175823083620447
146,14.112310886383057,16.977820933874
147,14.135513375980214,16.956414088455393
148,14.654784046671038,16.59056391326503
149,14.135123026990268,16.338197372513058
150,13.814144786600032,15.431196810461747
151,13.343180125381235,15.050424167110782
152,13.46345449998346,15.315690143565417
153,14.143992490431888,15.087454197580456
154,14.135746936471051,14.548925645596304
155,13.307708215363135,14.2220502998892
156,13.347849106263507,14.217047444464644
157,12.46986722946167,14.594991153431542
158,12.730012130522388,14.695517339367596
159,13.846975408111245,14.108864913519179
160,14.29589815644344,13.971925942409968
161,13.682560523916546,13.548114503131831
162,13.82602071762085,13.435732808263381
163,14.102607250213623,14.100882447230312
164,13.793288707733154,14.569442150790211
