,train_actual,train_predictions
0,6.1870979854329775,8.092739310954524
1,6.240300708405947,8.074327792277405
2,6.642778029340667,8.116885793475765
3,6.888709306716919,8.112847892603869
4,6.890395879745483,8.180727342413071
5,7.080825868326913,8.307579933419154
6,7.292260179863691,8.332945110144424
7,7.42181822636756,8.392778440064571
8,7.603968610055649,8.560683680628483
9,8.18353404232965,8.663645794510122
10,8.063482014410898,8.735417768026894
11,7.753153667458804,9.01507814566201
12,7.80298447169218,9.110453578114027
13,7.458157539367675,8.944294738422029
14,7.980840655974346,8.976551939629935
15,7.703169487735435,9.02051515529338
16,7.906170300030763,9.102698869120365
17,8.347129978174053,9.072305072989112
18,7.985592286371558,9.027914571931401
19,7.787191528054539,9.21776215289362
20,7.735673904418945,9.252282078449294
21,7.839934291006801,8.995979588445053
22,7.9837515943616495,9.040012492364706
23,8.025456536376392,9.1836970666063
24,7.776460670972577,9.171897821032497
25,7.665605297216535,9.155106943928667
26,7.427339359386129,9.043823085697985
27,7.632487713949114,8.977746159479487
28,8.068848541902526,8.931855261794514
29,8.36552778211967,8.97145595131304
30,8.84175729751587,9.148635660471474
31,8.78563943641255,9.294732758935021
32,8.891740813110914,9.454444182620232
33,9.26079262890833,9.561161044907902
34,9.477898505376842,9.657723943511234
35,9.38513743688516,9.953270510133517
36,9.698991338977386,10.267681928309152
37,9.691327241570182,10.204733969679767
38,9.38958291893799,10.340921886166733
39,9.61772970055825,10.55308048872023
40,9.746522801190686,10.420418108964611
41,9.836830615997314,10.432165074623814
42,9.856455215397245,10.710047203073062
43,9.96853608891043,10.734274595164715
44,10.0456573762171,10.652915937544112
45,10.433262728037061,10.77510317129327
46,10.515137273278455,10.884811793248392
47,10.40842342376709,11.109464201240861
48,10.53706258112621,11.25009053001348
49,10.858739293462754,11.188874547907034
50,11.000715255737305,11.243347317073749
51,10.53184838434304,11.597588231255926
52,10.865791624739376,11.759932501373418
53,10.842481024848716,11.474866785499879
54,10.412716293254825,11.527769196962664
55,10.472821895892762,11.828096058640968
56,10.718446254730225,11.579262251928517
57,10.379907248037359,11.32916982889531
58,10.207110393742983,11.674831365937028
59,10.516825603696478,11.54458273834423
60,10.73071259484815,11.162929309633872
61,10.674288673530423,11.359096365285525
62,10.62062428284079,11.669452808175768
63,10.312751737230268,11.511588210488519
64,10.295270739662257,11.3764648910591
65,10.563282012939453,11.335485434067058
66,10.150686638780389,11.321242879119106
67,9.973135948181152,11.490683910529954
68,10.101314695491162,11.339188148646631
69,10.411337165813247,10.9744468235672
70,10.901515876013455,11.066618769176454
71,11.33419359140074,11.37681776329122
72,12.049609661102295,11.532081894909656
73,12.012041007611423,11.764452278046761
74,11.41913780924805,12.201051210770471
75,11.65372513806477,12.421254709956019
76,11.201264761953396,12.182352902886956
77,11.852126361609969,12.283897981054047
