,train_actual,train_predictions
0,6.240300708405947,6.454158448671553
1,6.642778029340667,6.397180656468477
2,6.888709306716919,6.483559991124342
3,6.890395879745483,6.573056428192228
4,7.080825868326913,6.816450844536798
5,7.292260179863691,7.08040465884254
6,7.42181822636756,7.197338140762485
7,7.603968610055649,7.3101839645269475
8,8.18353404232965,7.524764623316774
9,8.063482014410898,7.707341327792105
10,7.753153667458804,7.857855426289122
11,7.80298447169218,8.2798957945808
12,7.458157539367675,8.399119352001247
13,7.980840655974346,8.222448369425441
14,7.703169487735435,8.129652532532008
15,7.906170300030763,7.962566306101766
16,8.347129978174053,8.213564248585866
17,7.985592286371558,8.114835498069851
18,7.787191528054539,8.248099096575368
19,7.735673904418945,8.483022104174045
20,7.839934291006801,8.485906062509669
21,7.9837515943616495,8.242120548465369
22,8.025456536376392,8.102239035622967
23,7.776460670972577,8.210454540662173
24,7.665605297216535,8.313881952985746
25,7.427339359386129,8.375628193076343
26,7.632487713949114,8.232952636021382
27,8.068848541902526,8.090935447121579
28,8.36552778211967,7.8932146197134525
29,8.84175729751587,7.969982651914689
30,8.78563943641255,8.261014914780613
31,8.891740813110914,8.59580467134286
32,9.26079262890833,8.965348040137394
33,9.477898505376842,9.083700500582372
34,9.38513743688516,9.198340788643002
35,9.698991338977386,9.450960366397284
36,9.691327241570182,9.75625218320008
37,9.38958291893799,9.777355016709087
38,9.61772970055825,9.942064401805066
39,9.746522801190686,10.051232122707024
40,9.836830615997314,9.918069974344082
41,9.856455215397245,9.931069370686338
42,9.96853608891043,10.077471866300758
43,10.0456573762171,10.225290825258936
44,10.433262728037061,10.22287313793257
45,10.515137273278455,10.320104333452132
46,10.40842342376709,10.4096673033843
47,10.53706258112621,10.686242059151905
48,10.858739293462754,10.848837351716561
49,11.000715255737305,10.843784374254858
50,10.53184838434304,10.876667586008738
51,10.865791624739376,11.140656564773922
52,10.842481024848716,11.350732146405644
53,10.412716293254825,11.107798676648043
54,10.472821895892762,11.171376252949223
55,10.718446254730225,11.222488013482545
56,10.379907248037359,11.049774510129986
57,10.207110393742983,10.880094221357666
58,10.516825603696478,11.036642483907569
59,10.73071259484815,10.953658179512047
60,10.674288673530423,10.71791611746519
61,10.62062428284079,10.808367192691147
62,10.312751737230268,11.071069129443107
63,10.295270739662257,11.11121706253603
64,10.563282012939453,11.034200094755708
65,10.150686638780389,10.8404737992394
66,9.973135948181152,10.758416095907547
67,10.101314695491162,10.884833711402507
68,10.411337165813247,10.735081197196617
69,10.901515876013455,10.496436029601107
70,11.33419359140074,10.453332145704271
71,12.049609661102295,10.734620984022664
72,12.012041007611423,11.115041279754863
73,11.41913780924805,11.511472962239196
74,11.65372513806477,12.104240613808733
75,11.201264761953396,12.319831261901147
76,11.852126361609969,12.0294257328977
