,train_actual,train_predictions
0,6.642778029340667,7.7042424471344235
1,6.888709306716919,7.683147182209785
2,6.890395879745483,7.728415592226819
3,7.080825868326913,7.725267554120603
4,7.292260179863691,7.800329596468744
5,7.42181822636756,7.939900252444677
6,7.603968610055649,7.969739027467836
7,8.18353404232965,8.036193069782362
8,8.063482014410898,8.218181304522911
9,7.753153667458804,8.331355919663793
10,7.80298447169218,8.411851296577215
11,7.458157539367675,8.721461322456486
12,7.980840655974346,8.82314876208872
13,7.703169487735435,8.642214417387313
14,7.906170300030763,8.674604578359636
15,8.347129978174053,8.714448891040826
16,7.985592286371558,8.81199814857451
17,7.787191528054539,8.773730887756452
18,7.735673904418945,8.732476594539255
19,7.839934291006801,8.941759824612445
20,7.9837515943616495,8.973943432204917
21,8.025456536376392,8.697580706905926
22,7.776460670972577,8.740223403896358
23,7.665605297216535,8.895969416131036
24,7.427339359386129,8.88639089341811
25,7.632487713949114,8.869941081905544
26,8.068848541902526,8.74696058337022
27,8.36552778211967,8.673835517546074
28,8.84175729751587,8.619417342997618
29,8.78563943641255,8.664548931656062
30,8.891740813110914,8.86176265118229
31,9.26079262890833,9.026437779911571
32,9.477898505376842,9.208698325314234
33,9.38513743688516,9.32072883813153
34,9.698991338977386,9.426599884649548
35,9.691327241570182,9.749302260497497
36,9.38958291893799,10.091869593483539
37,9.61772970055825,10.019507233600795
38,9.746522801190686,10.170369795985584
39,9.836830615997314,10.397534620496385
40,9.856455215397245,10.248887309143056
41,9.96853608891043,10.265687653956096
42,10.0456573762171,10.569976837834757
43,10.433262728037061,10.59620875268865
44,10.515137273278455,10.504825895970042
45,10.40842342376709,10.638139986789854
46,10.53706258112621,10.757129311638021
47,10.858739293462754,11.003087678996602
48,11.000715255737305,11.151805013033517
49,10.53184838434304,11.080123071464852
50,10.865791624739376,11.139473161990164
51,10.842481024848716,11.527397874508907
52,10.412716293254825,11.699360263972869
53,10.472821895892762,11.383705163196211
54,10.718446254730225,11.443498644925004
55,10.379907248037359,11.77787166071732
56,10.207110393742983,11.502461382242098
57,10.516825603696478,11.230301024571608
58,10.73071259484815,11.615158537643959
59,10.674288673530423,11.469795622038225
60,10.62062428284079,11.050063181301262
61,10.312751737230268,11.27053644147489
62,10.295270739662257,11.610557729269036
63,10.563282012939453,11.430486520248689
64,10.150686638780389,11.28001731730858
65,9.973135948181152,11.23717437747878
