Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,1.1867485437936263,1.1610427892063022,1.1653269529342651,62775,0.0,0.0
1980-03-18,0.0,1.1824638963306318,1.165326693646456,1.173895239830017,64125,0.0,0.0
1980-03-19,0.0,1.195316314406211,1.1824633903140223,1.1910319328308105,40500,0.0,0.0
1980-03-20,0.0,1.1910326705966527,1.1781799591770736,1.1824641227722168,18900,0.0,0.0
1980-03-21,0.0,1.2081695795059206,1.182463940005781,1.2081695795059204,97200,0.0,0.0
1980-03-24,0.0,1.199601117557955,1.1781798601150513,1.1781798601150513,90450,0.0,0.0
1980-03-25,0.0,1.1824638963306318,1.16961107705529,1.173895239830017,72225,0.0,0.0
1980-03-26,0.0,1.1910326705966527,1.1653269168062703,1.1824641227722168,31725,0.0,0.0
1980-03-27,0.0,1.1781797335559048,1.1396210550957726,1.173895239830017,62100,0.0,0.0
1980-03-28,0.0,1.1738951599421346,1.1396209775403743,1.1610424518585205,84375,0.0,0.0
1980-03-31,0.0,1.1996009541858978,1.173895206057701,1.1953167915344238,55350,0.0,0.0
1980-04-01,0.0,1.2167384243870352,1.1738954646307063,1.1824641227722168,126225,0.0,0.0
1980-04-02,0.0,1.225306749343872,1.191032453963109,1.225306749343872,58725,0.0,0.0
1980-04-03,0.0,1.2852858424154399,1.251011354713827,1.2724329233169556,311175,0.0,0.0
1980-04-07,0.0,1.302423744219031,1.2681492377512242,1.281002163887024,115425,0.0,0.0
1980-04-08,0.0,1.2724346213162978,1.2595816850662231,1.2595816850662231,218025,0.0,0.0
1980-04-09,0.0,1.2510122259180552,1.2167380452988124,1.2424436807632446,181575,0.0,0.0
1980-04-10,0.0,1.2767183813918728,1.2424438647460903,1.2681496143341064,191700,0.0,0.0
1980-04-11,0.0,1.2938555845562358,1.2638654514393364,1.2681496143341064,112050,0.0,0.0
1980-04-14,0.0,1.2681497534602972,1.2552970427318286,1.26386559009552,18900,0.0,0.0
1980-04-15,0.0,1.2552972244301113,1.233875632286072,1.2338756322860718,63450,0.0,0.0
1980-04-16,0.0,1.2552976608276367,1.2424446128192517,1.2552976608276367,30375,0.0,0.0
1980-04-17,0.0,1.2467285655090787,1.2295914683011826,1.2338756322860718,43875,0.0,0.0
1980-04-18,0.0,1.2467282253257446,1.225306749343872,1.225306749343872,27675,0.0,0.0
1980-04-21,0.0,1.2210225396626206,1.1824638623118002,1.1953167915344238,83700,0.0,0.0
1980-04-22,0.0,1.233875632286072,1.182464230345299,1.2338756322860718,122850,0.0,0.0
1980-04-23,0.0,1.233875632286072,1.203885712172254,1.2338756322860718,132300,0.0,0.0
1980-04-24,0.0,1.2338752956097994,1.2081695464949633,1.225306749343872,209250,0.0,0.0
1980-04-25,0.0,1.2210226198901055,1.203885416572955,1.2081695795059204,21600,0.0,0.0
1980-04-28,0.0,1.24244418089002,1.2210229196972346,1.2338756322860718,141750,0.0,0.0
1980-04-29,0.0,1.2424436996408268,1.229590992030368,1.2381595373153687,45225,0.0,0.0
1980-04-30,0.0,1.2552965796035516,1.2253064542610306,1.2510120868682861,85050,0.0,0.0
1980-05-01,0.0,1.281001462504636,1.2552958449415943,1.2724329233169556,48600,0.0,0.0
1980-05-02,0.0,1.293855439955136,1.2638653101899293,1.285286784172058,49950,0.0,0.0
1980-05-05,0.0,1.3538348674774172,1.3024235033916192,1.353834867477417,621675,0.0,0.0
1980-05-06,0.0,1.37954100970177,1.3324137926101685,1.3324137926101685,143775,0.0,0.0
1980-05-07,0.0,1.3709720623840187,1.332413401423416,1.353834867477417,483975,0.0,0.0
1980-05-08,0.0,1.3666882945337704,1.3409826540331637,1.3495512008666992,36450,0.0,0.0
1980-05-09,0.0,1.3409825563430788,1.3238453536073846,1.3409825563430786,24975,0.0,0.0
1980-05-12,0.0,1.3409823365620748,1.306708047025143,1.3366981744766235,27000,0.0,0.0
