Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.1189238021408394,0.11782216280698776,0.11782216280698776,448000,0.0,0.0
1980-03-18,0.0,0.11837297566512672,0.11672108377226395,0.11727190762758255,422400,0.0,0.0
1980-03-19,0.0,0.12057517468929291,0.11727196068123227,0.12057517468929291,396800,0.0,0.0
1980-03-20,0.0,0.12002483755350113,0.12002483755350113,0.12002483755350113,25600,0.0,0.0
1980-03-21,0.0,0.12057517468929291,0.11947410615362707,0.12057517468929291,294400,0.0,0.0
1980-03-24,0.0,0.12112591371685136,0.12002483755350113,0.12002483755350113,806400,0.0,0.0
1980-03-25,0.0,0.12112597300940929,0.11892382800579071,0.11892382800579071,4172800,0.0,0.0
1980-03-26,0.0,0.12167623396400831,0.11892383605892169,0.12112598121166229,819200,0.0,0.0
1980-03-27,0.0,0.1205750899992308,0.11837294607358755,0.12002483755350113,1753600,0.0,0.0
1980-03-28,0.0,0.12112599879380345,0.11947410615362707,0.12057517468929291,960000,0.0,0.0
1980-03-31,0.0,0.12442924827337265,0.1200249479693339,0.12442924827337265,640000,0.0,0.0
1980-04-01,0.0,0.12442924827337265,0.12387898692037795,0.12442924827337265,1830400,0.0,0.0
1980-04-02,0.0,0.1233281514796041,0.12112600587840686,0.1216762587428093,1856000,0.0,0.0
1980-04-03,0.0,0.12167623396400831,0.12057515718710705,0.12112598121166229,396800,0.0,0.0
1980-04-07,0.0,0.12057514902215405,0.11892382800579071,0.11892382800579071,1190400,0.0,0.0
1980-04-08,0.0,0.11892382800579071,0.11837300401853547,0.11892382800579071,51200,0.0,0.0
1980-04-09,0.0,0.11892378566994326,0.11782214648866819,0.11837296187877655,716800,0.0,0.0
1980-04-10,0.0,0.12002483755350113,0.11837294607358755,0.12002483755350113,2112000,0.0,0.0
1980-04-11,0.0,0.12002489630706933,0.11892382800579071,0.11892382800579071,742400,0.0,0.0
1980-04-14,0.0,0.12002483755350113,0.11837294607358755,0.12002483755350113,934400,0.0,0.0
1980-04-15,0.0,0.12057514902215405,0.11892382800579071,0.11892382800579071,3558400,0.0,0.0
1980-04-16,0.0,0.12167628134960416,0.1194741353392601,0.1194741353392601,1651200,0.0,0.0
1980-04-17,0.0,0.1194741353392601,0.11892388237262363,0.1194741353392601,89600,0.0,0.0
1980-04-18,0.0,0.12002483755350113,0.11947402223693779,0.12002483755350113,755200,0.0,0.0
1980-04-21,0.0,0.11892378566994326,0.11837296187877655,0.11837296187877655,3494400,0.0,0.0
1980-04-22,0.0,0.1194741353392601,0.11837305813355548,0.1194741353392601,204800,0.0,0.0
1980-04-23,0.0,0.12112598121166229,0.12002490443476103,0.12112598121166229,4454400,0.0,0.0
1980-04-24,0.0,0.1216762587428093,0.12002492887727642,0.1216762587428093,332800,0.0,0.0
1980-04-25,0.0,0.12332811206579208,0.12112596716836727,0.12332811206579208,345600,0.0,0.0
1980-04-28,0.0,0.12277733574393972,0.12112600587840686,0.1216762587428093,793600,0.0,0.0
1980-04-29,0.0,0.1216762587428093,0.1216762587428093,0.1216762587428093,115200,0.0,0.0
1980-04-30,0.0,0.12387894093990326,0.12222704855348338,0.12387894093990326,332800,0.0,0.0
1980-05-01,0.0,0.12553030252456665,0.12442923387675073,0.12553030252456665,2816000,0.0,0.0
1980-05-02,0.0,0.12608109414577484,0.12553027012731813,0.12608109414577484,256000,0.0,0.0
1980-05-05,0.0,0.12663137957344656,0.12553030252456665,0.12553030252456665,204800,0.0,0.0
1980-05-06,0.0,0.12663142383098602,0.1255303463972808,0.12663142383098602,704000,0.0,0.0
1980-05-07,0.0,0.13213731348514557,0.1255303049927979,0.13213731348514557,1024000,0.0,0.0
1980-05-08,0.0,0.13378920632605684,0.13213731348514557,0.13213731348514557,2508800,0.0,0.0
1980-05-09,0.0,0.133789091827601,0.1326880156993866,0.1326880156993866,332800,0.0,0.0
1980-05-12,0.0,0.13158652253925537,0.1304854452610016,0.1304854452610016,294400,0.0,0.0
