0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-324,1e-323,3.5e-323,1.14e-322,3.6e-322,1.14e-321,3.59e-321,1.1304e-320,3.553e-320,1.1158e-319,3.50125e-319,1.09764e-318,3.43807e-318,1.0759184e-317,3.3639976e-317,1.050857e-316,3.279768e-316,1.02271397e-315,3.18622773e-315,9.917700634e-315,3.084300862e-314,9.5832768253e-314,2.97497204893e-313,9.22705913434e-313,2.85927071457e-312,8.852354683876e-312,2.738255032339e-311,8.46253622284e-311,2.61299599926073e-310,8.0609923111793e-310,2.484561933515437e-309,7.65107933285252e-309,2.354003700401594e-308,7.236076261476005e-308,2.2223409420647277e-307,6.81914299217377e-307,2.0905495488954705e-306,6.403282926738033e-306,1.959550568271265e-305,5.991310360057171e-305,1.8302007008818335e-304,5.5858230687152564e-304,1.7032844877835623e-303,5.1891803532015965e-303,1.579508244210007e-302,4.803486637762281e-302,1.4594957504294995e-301,4.430580591063535e-301,1.3437856669227906e-300,4.0720296006512264e-300,1.232830602045201e-299,3.729129317643739e-299,1.1269977259881228e-298,3.4029078880869956e-298,1.026570796071762e-297,3.09413440556476e-297
6.186808017480588e-267,1.5581755253419763e-266,3.9215899258341196e-266,9.862886580619231e-266,2.4788027000812432e-265,6.225524449604641e-265,1.562449489703115e-264,3.918610437412405e-264,9.82096710107178e-264,2.4596452970177334e-263,6.155832151600919e-263,1.5395617679212291e-262,3.8477205842053553e-262,9.609615181205713e-262,2.398305632836195e-261,5.981348667567337e-261,1.4906983540801498e-260,3.712585683222183e-260,9.239729564224489e-260,2.2979368818051637e-259,5.711010938784595e-259,1.4183517515491094e-258,3.520067306240795e-258,8.729996041051353e-258,2.163581139148982e-257,5.358316812821896e-257,1.3261103047712967e-256,3.279646026802126e-256,8.105323563337763e-256,2.0017498342843797e-255,4.940208821877332e-255,1.2183634820784702e-254,3.002648539556953e-254,7.394829913615537e-254,1.8199017336600888e-253,4.4757286530625494e-253,1.0999567779164354e-252,2.7013667642096133e-252,6.629603350776502e-252,1.625876669908378e-251,3.984590674478029e-251,9.758338748367537e-251,2.3881638867832896e-250,5.84047843125078e-250,1.4273444247965982e-249,3.4858219679866373e-249,8.507024488608427e-249,2.0746566113116315e-248,5.0560437894996725e-248,1.2313215769381439e-247,2.9965961278400017e-247,7.287540797390704e-247,1.771046014792222e-246,4.301052581598502e-246,1.0437962200705836e-245,2.5313532117590787e-245,6.134594179877745e-245,1.48564480571738e-244,3.59534193614618e-244,8.694837561751477e-244,2.1012552244054167e-243,5.074487657870199e-243,1.2246208682495787e-242,2.9532973244960566e-242,7.117193099953822e-242,1.713982514379981e-241,4.1247733144552106e-241,9.919501463592656e-241,2.3838321167862847e-240,5.724763479067551e-240,1.373837893341207e-239,3.294651589090862e-239,7.895498566073432e-239,1.8908003952118593e-238,4.52488838255526e-238,1.0820968131001839e-237,2.5859518026337877e-237,6.1754810769088e-237,1.473727627944621e-236,3.5144689948435853e-236,8.375259422700844e-236,1.994494674061018e-235,4.7463914681884484e-235,1.1287305749224124e-234,2.682335422728009e-234,6.36989012791557e-234,1.511634721287247e-233,3.584741446678303e-233,8.495029208679717e-233,2.0117220523779604e-232,4.760659692304179e-232,1.1258028916684554e-231,2.6604410654557534e-231,6.28262280930212e-231,1.4826013509760128e-230,3.4962610926174694e-230,8.239092599603437e-230,1.9402199754887517e-229,4.565818253991809e-229,1.0736984582824296e-228
1.4121544743483845e-194,2.7551575025709674e-194,5.372688321301399e-194,1.0471715990093701e-193,2.0399759825434294e-193,3.9720366341506124e-193,7.730052223352286e-193,1.5036009873061635e-192,2.9232352571290386e-192,5.680360849962374e-192,1.1032376502410932e-191,2.1416239516465516e-191,4.155261380310524e-191,8.058133748714801e-191,1.5618941096176331e-190,3.025866019130907e-190,5.859071433725633e-190,1.1339368874846858e-189,2.1934612439635516e-189,4.240841477985628e-189,8.195115977739054e-189,1.5828478145638553e-188,3.0556542323420656e-188,5.895901907987008e-188,1.137044026815239e-187,2.1917211791578536e-187,4.222545317520966e-187,8.131006827503373e-187,1.5649314691496018e-186,3.0104215456349015e-186,5.788156898069514e-186,1.1123315812698215e-185,2.136531166460228e-185,4.101712239074304e-185,7.870496613765079e-185,1.5094546714724392e-184,2.893470152841659e-184,5.543689906454602e-184,1.0615973938564269e-183,2.031897282784474e-183,3.88709045475273e-183,7.432390783388897e-183,1.4204090045270377e-182,2.713184261137248e-182,5.179956981484597e-182,9.884484132256628e-182,1.8852235475415766e-181,3.593789988251846e-181,6.847365728715285e-181,1.3039932605607762e-180,2.482036480764933e-180,4.7219563230907526e-180,8.978768256096863e-180,1.7064460047341073e-179,3.241524668230608e-179,6.154419601374227e-179,1.1679005579208818e-178,2.215162653390793e-178,4.1993915237829075e-178,7.956977049518857e-178,1.5069222145348403e-177,2.852427117091924e-177,5.396588076129436e-177,1.0204811195434258e-176,1.928731041555934e-176,3.643504900568797e-176,6.879360008433804e-176,1.2982481381151267e-175,2.448772114430675e-175,4.6165763806899583e-175,8.699066907532252e-175,1.6383485783985303e-174,3.0840466433127296e-174,5.802518829293365e-174,1.0911718931875556e-173,2.0509297019417686e-173,3.852914486758463e-173,7.234507269168841e-173,1.3577178762040046e-172,2.5467780989985197e-172,4.7747833247601373e-172,8.947407599374444e-172,1.675798384073399e-171,3.137092353259982e-171,5.869671989607207e-171,1.0976941574091757e-170,2.0517756164573356e-170,3.833181359932417e-170,7.157640183148738e-170,1.3358612400154122e-169,2.491918458722601e-169,4.646086560851358e-169,8.658083266455395e-169,1.612639195314753e-168,3.0021587660277087e-168,5.586130688905608e-168,1.0388898894610232e-167,1.9311185655337592e-167,3.587809290697051e-167,6.662400756160247e-167
1.1043354819806862e-194,2.148617515568813e-194,4.1783048629706263e-194,8.121272142721248e-194,1.5777236307636775e-193,3.063520026762697e-193,5.945569280437352e-193,1.1533180562135302e-192,2.236081690639845e-192,4.3332043126737145e-192,8.392929881040189e-192,1.6248038887899086e-191,3.1439181563911694e-191,6.080292061290115e-191,1.1753320432880416e-190,2.2708039413845326e-190,4.3851214804889504e-190,8.463822476821887e-190,1.6328052546571222e-189,3.1483656099649964e-189,6.0676267508223015e-189,1.1687872942756597e-188,2.2502720872706793e-188,4.330295278402123e-188,8.328809267277147e-188,1.6011471581857663e-187,3.076539589158667e-187,5.90849257433946e-187,1.1341586438444904e-186,2.1759747273599847e-186,4.172696656580099e-186,7.997655771858065e-186,1.532115578281797e-185,2.9336160709948008e-185,5.614330189659211e-185,1.0739289561076418e-184,2.0532228122707191e-184,3.923553115404296e-184,7.493865923854254e-184,1.4305901418029562e-183,2.7296531399253945e-183,5.205741845143039e-183,9.922948048382812e-183,1.890521996010762e-182,3.60002634310604e-182,6.851924196532591e-182,1.3034739241581146e-181,2.4784209552277635e-181,4.710106469078829e-181,8.946832422451153e-181,1.6985987829571088e-180,3.2232592760742737e-180,6.11339701697269e-180,1.1589184774626682e-179,2.1958673464374333e-179,4.1585530009105266e-179,7.871569027882619e-179,1.4892352332581592e-178,2.816100979544112e-178,5.322504922415677e-178,1.0054647437142897e-177,1.8984560556476654e-177,3.582755552385125e-177,6.757977376906099e-177,1.274087387065928e-176,2.4008477833898686e-176,4.5218167975675554e-176,8.512247183973999e-176,1.6016160674597143e-175,3.012003932263479e-175,5.661553021971401e-175,1.0636495246316498e-174,1.9973052733850778e-174,3.7486360198486275e-174,7.032099807533167e-174,1.3184986979272516e-173,2.4709121864598732e-173,4.62826102493661e-173,8.664855095354417e-173,1.6213907505066582e-172,3.0324734346934984e-172,5.668775340495874e-172,1.0591669324762846e-171,1.977982788049593e-171,3.6920156198829776e-171,6.887910228937581e-171,1.2843824235696233e-170,2.3937795700935777e-170,4.459199323499502e-170,8.302569921443432e-170,1.54508054814024e-169,2.8739065033883456e-169,5.342900325257269e-169,9.928060986422007e-169,1.843888803857769e-168,3.4228506130616693e-168,6.350736446833817e-168,1.1777230143414375e-167,2.1829568972215067e-167,4.0441763605012955e-167
