Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,37.11847394682447,37.51377185893123,35.418692924765416,36.86153030395508,53228400,0.0,0.0
2000-01-04,35.91280252158179,37.03940116975469,35.49773986172861,35.616329193115234,54119000,0.0,0.0
2000-01-05,35.14197673933772,36.80222760891273,34.588559782812716,35.99186706542969,64059600,0.0,0.0
2000-01-06,35.477984200824395,36.01163633086465,34.27232568480752,34.78621292114258,54976600,0.0,0.0
2000-01-07,34.35139005343298,35.497754048311634,33.93632722770105,35.24081039428711,62013600,0.0,0.0
2000-01-10,35.87328616654156,35.95234575037967,35.22104459987717,35.49775314331055,44963600,0.0,0.0
2000-01-11,35.26056058175223,36.13021566336496,34.371140611921035,34.58855438232422,46743600,0.0,0.0
2000-01-12,34.31185404760065,34.43044340490802,33.02713601010408,33.46196365356445,66532400,0.0,0.0
2000-01-13,33.00737134408259,34.35138406947039,32.098186265143795,34.09444046020508,83144000,0.0,0.0
2000-01-14,33.89679657058886,36.03140533421778,33.44220396351974,35.49775314331055,73416400,0.0,0.0
2000-01-18,35.359405546524336,36.84177302332105,35.339640646833715,36.46623992919922,81483600,0.0,0.0
2000-01-19,34.9443278089862,35.26056606970101,33.52125563576957,33.837493896484375,97568200,0.0,0.0
2000-01-20,33.85727020254675,34.687395916794834,33.48173714133929,33.52126693725586,56349800,0.0,0.0
2000-01-21,33.83749341849821,33.91655298256012,32.65159995756954,32.80971908569336,68416200,0.0,0.0
2000-01-24,32.82455019833129,33.4224382871463,31.88077643830099,32.01913070678711,63597600,0.0,0.0
2000-01-25,31.940062808700606,32.849247764888865,31.485470330606475,32.51324462890625,59823200,0.0,0.0
2000-01-26,32.39466554173884,32.73066878408756,31.347126021475162,31.426185607910156,49365000,0.0,0.0
2000-01-27,31.58924789790866,31.999369527116606,30.754180966147896,31.228538513183594,63654800,0.0,0.0
2000-01-28,31.030891420883684,31.702897986686263,30.75418283496498,31.07042121887207,58225400,0.0,0.0
2000-01-31,30.87275890433164,31.050642918505126,30.003103723927932,30.951818466186523,73194200,0.0,0.0
2000-02-01,31.149483639613454,32.65161609939177,30.892539929388217,32.552791595458984,70196600,0.0,0.0
2000-02-02,32.39466465679814,32.86902216244985,31.781952878664683,31.88077735900879,49915600,0.0,0.0
2000-02-03,32.27608016029054,32.9480867282329,31.663368289519564,32.77020263671875,49186000,0.0,0.0
2000-02-04,33.00735625773231,34.153719528958945,32.93323794278231,33.699127197265625,55365400,0.0,0.0
2000-02-07,33.778185794110314,33.797950677547476,32.967825573186666,33.71889114379883,40005800,0.0,0.0
2000-02-08,33.65960381720946,34.78620241825522,33.65960381720946,34.76643753051758,56229000,0.0,0.0
2000-02-09,34.60833624922312,34.60833624922312,32.849260334785164,32.888790130615234,55090000,0.0,0.0
2000-02-10,32.854201631163654,33.69915101888045,32.41443265159175,33.52126693725586,54527800,0.0,0.0
