Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-03,19.78517324501889,19.91533885847296,19.264510791202603,19.828561782836914,2095900,0.0,0
2000-01-04,19.30789455500516,19.69839129881425,18.830620757016266,19.090951919555664,1709100,0.0,0
2000-01-05,19.26451093695137,19.39467655139023,18.96079116992736,19.307899475097656,2167800,0.0,0
2000-01-06,19.221118816622983,19.351284406803273,18.65706792584172,18.743844985961914,2595400,0.0,0
2000-01-07,18.787231759616,19.26450554565705,18.309957973574946,19.22111701965332,3629900,0.0,0
2000-01-10,19.13434534323843,20.045504645297402,18.917402652272006,19.785173416137695,3296100,0.0,0
2000-01-11,20.04549977749209,20.826493275316455,19.871945666864452,20.566162109375,3499800,0.0,0
2000-01-12,20.826489787456417,21.086820909799624,20.609547185503747,21.000043869018555,2062800,0.0,0
2000-01-13,20.826497522200118,21.260382887245953,20.566166303172615,20.956663131713867,2092100,0.0,0
2000-01-14,20.566158756328996,20.739712838660886,20.30582763283116,20.435993194580078,2048700,0.0,0
2000-01-18,20.132279681344315,20.479387951712322,19.91533701236431,20.30583381652832,1563000,0.0,0
2000-01-19,20.47938923016345,21.086828741227617,20.349223620649695,20.956663131713867,1985000,0.0,0
2000-01-20,21.00005166821845,21.390548496759703,20.696331912686365,20.956663131713867,2603900,0.0,0
2000-01-21,21.47732430061866,21.47732430061866,20.652942155746427,20.78310775756836,2091200,0.0,0
2000-01-24,20.913268039966454,21.00004508577544,19.958720536067567,20.132274627685547,1712600,0.0,0
2000-01-25,20.262451427585475,20.39261706844791,19.56823467631916,19.741788864135742,1878800,0.0,0
2000-01-26,19.0909548702403,20.349222350324318,19.047566336444298,20.30583381652832,1614400,0.0,0
2000-01-27,20.4793824944885,20.566159538956672,19.568223527572698,20.219051361083984,1420800,0.0,0
2000-01-28,19.611614682410647,20.30583113134554,19.481449098235355,20.002111434936523,1694200,0.0,0
2000-01-31,19.95872523160589,19.95872523160589,19.17773163558653,19.39467430114746,2400900,0.0,0
2000-02-01,19.22111792988477,20.132277019111815,18.787232649300464,20.002111434936523,1820000,0.0,0
2000-02-02,19.74177620065907,20.392603987493988,19.56822212416976,20.088884353637695,1361200,0.0,0
2000-02-03,19.611620122736152,20.21905968405984,19.611620122736152,20.04550552368164,1603300,0.0,0
2000-02-04,20.219049302617794,20.479380409518452,20.13227226698424,20.26243782043457,1313000,0.0,0
2000-02-07,19.871941758026058,20.132272872760023,19.74177620065907,20.088884353637695,1358300,0.0,0
2000-02-08,20.305833397069907,20.913272857666016,20.00211366677185,20.913272857666016,2262300,0.0,0
2000-02-09,20.826496291509002,21.000050427271578,20.56616508786514,20.78310775756836,1424300,0.0,0
2000-02-10,20.783109688272283,21.26038360595703,20.73972115030094,21.26038360595703,1878600,0.0,0
2000-02-11,21.08682444125791,21.130212968914822,20.52277358171809,20.566162109375,1228000,0.0,0
2000-02-14,20.47938646360513,20.69632911682129,20.08888968781605,20.69632911682129,966100,0.0,0
2000-02-15,20.566167103616813,20.65294418000338,19.611619263364556,19.785173416137695,1606600,0.0,0
2000-02-16,19.591602039337157,19.678482757915152,18.853115931424227,19.113758087158203,1423500,0.034,0
2000-02-17,18.939988140646182,19.200630179278928,18.331823383836443,19.02686882019043,1777700,0.0,0
2000-02-18,18.766222314220055,18.766222314220055,18.02773671389195,18.20149803161621,2071400,0.0,0
2000-02-22,17.72366692679269,18.418712688627696,17.376144045875186,18.244951248168945,1944300,0.0,0
2000-02-23,17.810549334944966,18.722796983808,17.549907149555526,18.59247589111328,2285400,0.0,0
2000-02-24,18.592467822616907,18.722788858756743,17.89742229653777,18.1146240234375,2963300,0.0,0
2000-02-25,18.11462925267562,18.28839068435596,17.72366603139485,18.158069610595703,3820600,0.0,0
2000-02-28,18.201509417089728,18.505591913317957,17.46302335482117,18.37527084350586,2129900,0.0,0
2000-02-29,18.46214483782974,18.46214483782974,17.897420407496124,17.940860748291016,2776400,0.0,0
2000-03-01,17.984308307926828,17.984308307926828,17.506464367378047,17.810546875,2720100,0.0,0
2000-03-02,17.463021831271014,17.54990253689923,17.028618303129946,17.158939361572266,3261000,0.0,0
2000-03-03,17.07205856644173,17.33270068195992,16.811416450923534,17.039478302001953,3165100,0.0,0
2000-03-06,17.028615971201475,17.028615971201475,16.507331808817757,16.854854583740234,2400600,0.0,0
2000-03-07,16.76796996986473,16.76796996986473,15.334438858451424,15.81228256225586,3522300,0.0,0
2000-03-08,15.812280108581236,17.376131987451906,15.768839778612605,17.28925132751465,2763600,0.0,0
2000-03-09,17.28926257621951,17.984308307926828,17.245822217987804,17.810546875,2244200,0.0,0
2000-03-10,17.636782782418386,17.636782782418386,16.985177507205886,17.02861785888672,1667100,0.0,0
2000-03-13,16.24668566544454,17.46301507355269,16.20324532944068,17.419574737548828,2111800,0.0,0
2000-03-14,17.419592418670653,17.593353939056396,17.07206937789917,17.37615203857422,2657900,0.0,0
2000-03-15,17.289254271067108,18.24494169308589,17.245813933702618,18.07118034362793,2433100,0.0,0
2000-03-16,18.50559305711226,19.287519524314188,18.41871233853427,19.113758087158203,3862900,0.0,0
2000-03-17,19.287516088293703,19.765359955346025,19.20063538519328,19.417837142944336,3082500,0.0,0
2000-03-20,19.461273193359375,19.504713535308838,18.896548748016357,19.461273193359375,1508700,0.0,0
2000-03-21,19.287511825561523,19.721915245056152,18.93998908996582,19.461273193359375,1785300,0.0,0
2000-03-22,19.113754682092857,19.461277494494546,18.76623186969117,19.417837142944336,2592100,0.0,0
2000-03-23,18.939987656165815,18.983427994826744,18.72278596286116,18.896547317504883,2187200,0.0,0
2000-03-24,18.76622772216797,19.765355587005615,18.63590669631958,19.461273193359375,2561700,0.0,0
2000-03-27,18.418711200109893,18.462151556713927,17.8974269208615,18.37527084350586,5142700,0.0,0
2000-03-28,18.33182524739297,18.896549721838724,18.244944559016698,18.505586624145508,2953600,0.0,0
2000-03-29,18.54902405463732,19.113748440375694,18.02774000626344,18.07118034362793,3251000,0.0,0
2000-03-30,18.114623582185203,18.114623582185203,17.28925704007125,17.4630184173584,4160000,0.0,0
2000-03-31,17.6802172892302,18.15806099974993,17.202373578710464,17.897418975830078,7764900,0.0,0
2000-04-03,18.071182738358033,18.114623081479085,17.376137248421184,17.680219650268555,2710800,0.0,0
2000-04-04,18.071191520334406,18.85311807650272,17.636787878018673,18.59247589111328,5429700,0.0,0
2000-04-05,18.592476298250347,19.07032031526145,18.331834107153377,18.722797393798828,2186700,0.0,0
2000-04-06,18.635911990894993,18.853113762350645,18.288389156565948,18.46215057373047,1936800,0.0,0
2000-04-07,18.462148310508077,18.54902900843988,18.375267612576273,18.4512882232666,1806900,0.0,0
2000-04-10,18.418703131719468,19.026867857766806,18.418703131719468,18.939987182617188,2394400,0.0,0
2000-04-11,19.070309159962555,19.504712557683796,18.80966712132981,19.02686882019043,2921300,0.0,0
2000-04-12,18.93998908996582,20.503841400146484,18.93998908996582,19.635034561157227,3910300,0.0,0
2000-04-13,20.112877332576186,20.503840390876807,19.374391555786133,19.374391555786133,2973600,0.0,0
2000-04-14,19.287515345775034,19.374396045530776,18.244946948706115,18.288387298583984,3525800,0.0,0
2000-04-17,18.288389386357487,19.41783861211828,17.767105128314043,19.287517547607422,3075700,0.0,0
2000-04-18,19.113758087158203,19.200638805736197,18.59247377569025,19.113758087158203,1767500,0.0,0
2000-04-19,19.07031772786921,19.330959883603185,18.809675572135234,19.113758087158203,1394300,0.0,0
2000-04-20,19.33095169492182,19.548153399359144,19.287511354034354,19.50471305847168,1515700,0.0,0
2000-04-24,19.374399906656016,20.069445643217666,19.374399906656016,19.98256492614746,1458600,0.0,0
2000-04-25,19.982557766442635,20.416961196147913,19.548154336737362,20.286640167236328,2128200,0.0,0
2000-04-26,20.28665262037708,20.28665262037708,19.895689293646043,20.199771881103516,1898800,0.0,0
2000-04-27,20.11288600175277,20.156326360287874,19.46128062372622,19.98256492614746,1504000,0.0,0
2000-04-28,19.939121818542482,19.982562171088325,19.50471829308404,19.548158645629883,1397800,0.0,0
2000-05-01,19.24407101314689,19.98255680823379,19.113749990484497,19.50471305847168,1938700,0.0,0
2000-05-02,19.50472558422006,20.156331115986877,19.417844846651153,20.06945037841797,2535100,0.0,0
2000-05-03,19.54815995018437,19.54815995018437,17.89742644327991,18.418710708618164,3501400,0.0,0
2000-05-04,18.766222314220055,18.80966264365112,18.20149803161621,18.20149803161621,1621400,0.0,0
