,0,1,2,3,4,5
0,0.7963280496557812,0.7385921841088827,0.824118529223625,0.8317846064657641,0.7944116703398071,0.8705948895187531
1,0.7385921841088827,0.824118529223625,0.8317846064657641,0.7944116703398071,0.8705948895187531,0.8796987696462084
2,0.824118529223625,0.8317846064657641,0.7944116703398071,0.8705948895187531,0.8796987696462084,0.8746678071118319
3,0.8317846064657641,0.7944116703398071,0.8705948895187531,0.8796987696462084,0.8746678071118319,0.9647457635243071
4,0.7944116703398071,0.8705948895187531,0.8796987696462084,0.8746678071118319,0.9647457635243071,0.934080991571274
5,0.8705948895187531,0.8796987696462084,0.8746678071118319,0.9647457635243071,0.934080991571274,0.935757666834089
6,0.8796987696462084,0.8746678071118319,0.9647457635243071,0.934080991571274,0.935757666834089,1.0682400465011597
7,0.8746678071118319,0.9647457635243071,0.934080991571274,0.935757666834089,1.0682400465011597,1.022960869546941
8,0.9647457635243071,0.934080991571274,0.935757666834089,1.0682400465011597,1.022960869546941,0.9725317529439796
9,0.934080991571274,0.935757666834089,1.0682400465011597,1.022960869546941,0.9725317529439796,0.8650847375392914
10,0.935757666834089,1.0682400465011597,1.022960869546941,0.9725317529439796,0.8650847375392914,0.9331224114496923
11,1.0682400465011597,1.022960869546941,0.9725317529439796,0.8650847375392914,0.9331224114496923,0.9479758248822666
12,1.022960869546941,0.9725317529439796,0.8650847375392914,0.9331224114496923,0.9479758248822666,0.8471170641394189
13,0.9725317529439796,0.8650847375392914,0.9331224114496923,0.9479758248822666,0.8471170641394189,0.7978255162781429
14,0.8650847375392914,0.9331224114496923,0.9479758248822666,0.8471170641394189,0.7978255162781429,0.7062506587694062
15,0.9331224114496923,0.9479758248822666,0.8471170641394189,0.7978255162781429,0.7062506587694062,0.6701350808143616
16,0.9479758248822666,0.8471170641394189,0.7978255162781429,0.7062506587694062,0.6701350808143616,0.7165519212371343
17,0.8471170641394189,0.7978255162781429,0.7062506587694062,0.6701350808143616,0.7165519212371343,0.7163122594356537
18,0.7978255162781429,0.7062506587694062,0.6701350808143616,0.7165519212371343,0.7163122594356537,0.7647052539033696
19,0.7062506587694062,0.6701350808143616,0.7165519212371343,0.7163122594356537,0.7647052539033696,0.8154942314254356
20,0.6701350808143616,0.7165519212371343,0.7163122594356537,0.7647052539033696,0.8154942314254356,0.8056715457511398
21,0.7165519212371343,0.7163122594356537,0.7647052539033696,0.8154942314254356,0.8056715457511398,0.8758653034921895
22,0.7163122594356537,0.7647052539033696,0.8154942314254356,0.8056715457511398,0.8758653034921895,0.8456796040948943
23,0.7647052539033696,0.8154942314254356,0.8056715457511398,0.8758653034921895,0.8456796040948943,0.7675800323486328
24,0.8154942314254356,0.8056715457511398,0.8758653034921895,0.8456796040948943,0.7675800323486328,0.7524869803210906
25,0.8056715457511398,0.8758653034921895,0.8456796040948943,0.7675800323486328,0.7524869803210906,0.7326032855079855
26,0.8758653034921895,0.8456796040948943,0.7675800323486328,0.7524869803210906,0.7326032855079855,0.7357170967253894
27,0.8456796040948943,0.7675800323486328,0.7524869803210906,0.7326032855079855,0.7357170967253894,0.8126190304756165
28,0.7675800323486328,0.7524869803210906,0.7326032855079855,0.7357170967253894,0.8126190304756165,0.9060512124948445
29,0.7524869803210906,0.7326032855079855,0.7357170967253894,0.8126190304756165,0.9060512124948445,0.923779460328785
30,0.7326032855079855,0.7357170967253894,0.8126190304756165,0.9060512124948445,0.923779460328785,0.8823338929562292
31,0.7357170967253894,0.8126190304756165,0.9060512124948445,0.923779460328785,0.8823338929562292,0.8830526776884893
32,0.8126190304756165,0.9060512124948445,0.923779460328785,0.8823338929562292,0.8830526776884893,0.7532058595224554
33,0.9060512124948445,0.923779460328785,0.8823338929562292,0.8830526776884893,0.7532058595224554,0.34498000345494645
34,0.923779460328785,0.8823338929562292,0.8830526776884893,0.7532058595224554,0.34498000345494645,0.3157523325162702
35,0.8823338929562292,0.8830526776884893,0.7532058595224554,0.34498000345494645,0.3157523325162702,0.30377374589443207
36,0.8830526776884893,0.7532058595224554,0.34498000345494645,0.3157523325162702,0.30377374589443207,0.289400106124119
37,0.7532058595224554,0.34498000345494645,0.3157523325162702,0.30377374589443207,0.289400106124119,0.32629354787226805
38,0.34498000345494645,0.3157523325162702,0.30377374589443207,0.289400106124119,0.32629354787226805,0.30616971599240905
39,0.3157523325162702,0.30377374589443207,0.289400106124119,0.32629354787226805,0.30616971599240905,0.2965866990594692
40,0.30377374589443207,0.289400106124119,0.32629354787226805,0.30616971599240905,0.2965866990594692,0.28844191716011985
41,0.289400106124119,0.32629354787226805,0.30616971599240905,0.2965866990594692,0.28844191716011985,0.26065104000127176
42,0.32629354787226805,0.30616971599240905,0.2965866990594692,0.28844191716011985,0.26065104000127176,0.229028260501968
43,0.30616971599240905,0.2965866990594692,0.28844191716011985,0.26065104000127176,0.229028260501968,0.22232068373049013
44,0.2965866990594692,0.28844191716011985,0.26065104000127176,0.229028260501968,0.22232068373049013,0.22016383524916966
45,0.28844191716011985,0.26065104000127176,0.229028260501968,0.22232068373049013,0.22016383524916966,0.2280700355768204
46,0.26065104000127176,0.229028260501968,0.22232068373049013,0.22016383524916966,0.2280700355768204,0.25681819183146737
47,0.229028260501968,0.22232068373049013,0.22016383524916966,0.2280700355768204,0.25681819183146737,0.2711922160455811
48,0.22232068373049013,0.22016383524916966,0.2280700355768204,0.25681819183146737,0.2711922160455811,0.30281564593315125
49,0.22016383524916966,0.2280700355768204,0.25681819183146737,0.2711922160455811,0.30281564593315125,0.3267727292136591
50,0.2280700355768204,0.25681819183146737,0.2711922160455811,0.30281564593315125,0.3267727292136591,0.3147941014293151
51,0.25681819183146737,0.2711922160455811,0.30281564593315125,0.3267727292136591,0.3147941014293151,0.2965867193191035
52,0.2711922160455811,0.30281564593315125,0.3267727292136591,0.3147941014293151,0.2965867193191035,0.2889210283756256
53,0.30281564593315125,0.3267727292136591,0.3147941014293151,0.2965867193191035,0.2889210283756256,0.2953889744573981
54,0.3267727292136591,0.3147941014293151,0.2965867193191035,0.2889210283756256,0.2953889744573981,0.3174296317582427
55,0.3147941014293151,0.2965867193191035,0.2889210283756256,0.2953889744573981,0.3174296317582427,0.3013782352209091
56,0.2965867193191035,0.2889210283756256,0.2953889744573981,0.3174296317582427,0.3013782352209091,0.32461670760173855
57,0.2889210283756256,0.2953889744573981,0.3174296317582427,0.3013782352209091,0.32461670760173855,0.3386168902880043
58,0.2953889744573981,0.3174296317582427,0.3013782352209091,0.32461670760173855,0.3386168902880043,0.31577166496774445
59,0.3174296317582427,0.3013782352209091,0.32461670760173855,0.3386168902880043,0.31577166496774445,0.3314873129129409
60,0.3013782352209091,0.32461670760173855,0.3386168902880043,0.31577166496774445,0.3314873129129409,0.3731147867488241
61,0.32461670760173855,0.3386168902880043,0.31577166496774445,0.3314873129129409,0.3731147867488241,0.3879872810670877
62,0.3386168902880043,0.31577166496774445,0.3314873129129409,0.3731147867488241,0.3879872810670877,0.3907473199034584
63,0.31577166496774445,0.3314873129129409,0.3731147867488241,0.3879872810670877,0.3907473199034584,0.3562493771314621
64,0.3314873129129409,0.3731147867488241,0.3879872810670877,0.3907473199034584,0.3562493771314621,0.36115550994873047
65,0.3731147867488241,0.3879872810670877,0.3907473199034584,0.3562493771314621,0.36115550994873047,0.35233964074330326
66,0.3879872810670877,0.3907473199034584,0.3562493771314621,0.36115550994873047,0.35233964074330326,0.3183783902924806
67,0.3907473199034584,0.3562493771314621,0.36115550994873047,0.35233964074330326,0.3183783902924806,0.3201411540052823
68,0.3562493771314621,0.36115550994873047,0.35233964074330326,0.3183783902924806,0.3201411540052823,0.31063540279865265
